"Fiscal Year","Fiscal Period","Activity Date","Chart","Document Code","Document Reference","Vendor Name","Encumbrance Number","Transaction Description","Transaction Date","Transaction Type","Grant Code","Fund Type","Fund Type Title","Fund Level 3","Fund Title 3","Fund Level 4","Fund Title 4","Fund Level 5","Fund Title 5","Fund Predecessor","Fund Predecessor Title","Fund","Fund Title","Level 3 Org","Level 3 Org Title","Index Code","Index Title","Organization","Organization Title","PE","PE Title","Account","Account Title","Program","Program Title","Activity","Activity Code Title","Location Code","Location Title","Dr Cr","Original Budget","Adjusted Budget","YTD","Encumbrance","Vendor Invoice","PI ID","PI Name","Index Code Filtered","Index Title Filtered","Check Number","Document Sequence","Document Text"
"=""23""","=""01""","8/2/2022 10:49:20 AM","=""V""",BDRVMAN4,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""30""","Other Expense","=""30""","Other Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-400,0,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,692,"="""""
"=""23""","=""01""","8/2/2022 10:48:39 AM","=""V""",BDRVMAN4,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225377""","DHHS NIH CMCI 2021 Fu","=""3979""","Research Centers and Institutes",772902,"DHHS NIH CMCI 2021 Fu","=""772""",IMCI,"=""70""",Trustee/Benefits,"=""70""",Trustee/Benefits,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-639,0,0,,V00009752,"Wichman, Holly",772902,"DHHS NIH CMCI 2021 Fu",,436,"="""""
"=""23""","=""01""","8/2/2022 10:47:32 AM","=""V""",BDRVMAN4,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""45""","< $5K Non-Capital Outlay","=""45""","< $5K Non-Capital Outlay",02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-1361.52,0,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,8,"="""""
"=""23""","=""01""","6/30/2022 12:48:53 PM","=""V""",F0230925,,,,"HR Payroll 2022 UI 14 0",7/8/2022,HGNL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""12""","Temporary Help","=""E4135""","Temporary Student",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,1781.25,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,519,"="""""
"=""23""","=""01""","6/30/2022 12:50:06 PM","=""V""",F0230925,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,2627.34,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,519,"="""""
"=""23""","=""01""","6/30/2022 12:50:06 PM","=""V""",F0230925,,,,"HR Payroll 2022 UI 14 0",7/8/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,846.09,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,519,"="""""
"=""23""","=""01""","8/4/2022 9:38:02 AM","=""V""",BDRV0025,,,,"BUDGET CARRY FORWARD",7/30/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224782""","DHHS NIH CMCI 2020 Ridenh Startup","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224782""","DHHS NIH CMCI 2020 Ridenh Startup","=""3979""","Research Centers and Institutes",772914,"DHHS NIH CMCI 2020 Ridenh Startup","=""772""",IMCI,"=""11""","Fringe Benefits","=""11""","Fringe Benefits",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,217.32,0,0,,V00009752,"Wichman, Holly",772914,"DHHS NIH CMCI 2020 Ridenh Startup",,712,"="""""
"=""23""","=""01""","8/4/2022 9:37:24 AM","=""V""",BDRV0025,,,,"BUDGET CARRY FORWARD",7/30/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224782""","DHHS NIH CMCI 2020 Ridenh Startup","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224782""","DHHS NIH CMCI 2020 Ridenh Startup","=""3979""","Research Centers and Institutes",772914,"DHHS NIH CMCI 2020 Ridenh Startup","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-0.02,0,0,,V00009752,"Wichman, Holly",772914,"DHHS NIH CMCI 2020 Ridenh Startup",,118,"="""""
"=""23""","=""01""","8/4/2022 9:37:27 AM","=""V""",BDRV0025,,,,"BUDGET CARRY FORWARD",7/30/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224784""","DHHS NIH CMCI 2020 Rowley Start","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224784""","DHHS NIH CMCI 2020 Rowley Start","=""3979""","Research Centers and Institutes",772912,"DHHS NIH CMCI 2020 Rowley Startup","=""772""",IMCI,"=""30""","Other Expense","=""30""","Other Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0.04,0,0,,V00009752,"Wichman, Holly",772912,"DHHS NIH CMCI 2020 Rowley Startup",,170,"="""""
"=""23""","=""01""","8/4/2022 9:37:23 AM","=""V""",BDRV0025,,,,"BUDGET CARRY FORWARD",7/30/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224784""","DHHS NIH CMCI 2020 Rowley Start","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224784""","DHHS NIH CMCI 2020 Rowley Start","=""3979""","Research Centers and Institutes",772912,"DHHS NIH CMCI 2020 Rowley Startup","=""772""",IMCI,"=""60""",Overhead,"=""60""",Overhead,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-0.04,0,0,,V00009752,"Wichman, Holly",772912,"DHHS NIH CMCI 2020 Rowley Startup",,110,"="""""
"=""23""","=""01""","8/4/2022 9:37:55 AM","=""V""",BDRV0025,,,,"BUDGET CARRY FORWARD",7/30/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225241""","DHHS NIH CMCI 2020-Pilot Coats","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225241""","DHHS NIH CMCI 2020-Pilot Coats","=""3979""","Research Centers and Institutes",772907,"DHHS NIH CMCI 2020-Pilot Coats","=""772""",IMCI,"=""11""","Fringe Benefits","=""11""","Fringe Benefits",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,148.05,0,0,,V00009752,"Wichman, Holly",772907,"DHHS NIH CMCI 2020-Pilot Coats",,604,"="""""
"=""23""","=""01""","8/2/2022 10:57:09 AM","=""V""",BDRVMAN8,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""20""",Travel,"=""20""",Travel,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,1328.7,0,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,272,"="""""
"=""23""","=""01""","8/2/2022 10:56:21 AM","=""V""",BDRVMAN8,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""10""",Salaries,"=""10""",Salaries,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,1050.71,0,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,20,"="""""
"=""23""","=""01""","8/2/2022 10:57:30 AM","=""V""",BDRVMAN8,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""226143""","DHHS NIH CMCI 2023 Xian Project","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""226143""","DHHS NIH CMCI 2023 Xian Project","=""3979""","Research Centers and Institutes",772878,"DHHS NIH CMCI 2023 Xian Project","=""772""",IMCI,"=""20""",Travel,"=""20""",Travel,02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,1500,0,0,,V00009752,"Wichman, Holly",772878,"DHHS NIH CMCI 2023 Xian Project",,400,"="""""
"=""23""","=""01""","8/4/2022 9:33:21 AM","=""V""",BDRV0021,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224781""","DHHS NIH CMCI 2020 Miller Startup","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224781""","DHHS NIH CMCI 2020 Miller Startup","=""3979""","Research Centers and Institutes",772915,"DHHS NIH CMCI 2020 Miller Startup","=""772""",IMCI,"=""10""",Salaries,"=""10""",Salaries,02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-7768.05,0,0,,V00009752,"Wichman, Holly",772915,"DHHS NIH CMCI 2020 Miller Startup",,631,"="""""
"=""23""","=""01""","8/4/2022 9:33:17 AM","=""V""",BDRV0021,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""224781""","DHHS NIH CMCI 2020 Miller Startup","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""224781""","DHHS NIH CMCI 2020 Miller Startup","=""3979""","Research Centers and Institutes",772915,"DHHS NIH CMCI 2020 Miller Startup","=""772""",IMCI,"=""40""","$5K or > Capital Outlay","=""40""","$5K or > Capital Outlay",02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-8688.31,0,0,,V00009752,"Wichman, Holly",772915,"DHHS NIH CMCI 2020 Miller Startup",,573,"="""""
"=""23""","=""01""","8/4/2022 9:33:19 AM","=""V""",BDRV0021,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225374""","DHHS NIH CMCI 2021 Admin","=""3979""","Research Centers and Institutes",772905,"DHHS NIH CMCI 2021 Admin","=""772""",IMCI,"=""12""","Temporary Help","=""12""","Temporary Help",02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-8087.52,0,0,,V00009752,"Wichman, Holly",772905,"DHHS NIH CMCI 2021 Admin",,612,"="""""
"=""23""","=""01""","8/4/2022 9:33:22 AM","=""V""",BDRV0021,,,,"BUDGET CARRY FORWARD",7/1/2022,J020,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225375""","DHHS NIH CMCI 2021 Modeling Core","=""3979""","Research Centers and Institutes",772904,"DHHS NIH CMCI 2021 Modeling Core","=""772""",IMCI,"=""45""","< $5K Non-Capital Outlay","=""45""","< $5K Non-Capital Outlay",02ORO,"Organized Research on Campus","=""""","=""""",,,-,0,-7490.55,0,0,,V00009752,"Wichman, Holly",772904,"DHHS NIH CMCI 2021 Modeling Core",,650,"="""""
"=""23""","=""01""","7/14/2022 9:43:08 PM","=""V""",Z1038905,27237182,,,"Lab Testing Services",7/14/2022,TVCL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""30""","Other Expense","=""E5307""","Analytical Services",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,4000,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,32,"="""""
"=""23""","=""01""","7/14/2022 9:43:08 PM","=""V""",Z1038905,27237182,,,"Lab Services",7/14/2022,TVCL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""30""","Other Expense","=""E5307""","Analytical Services",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,3719.65,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,33,"="""""
"=""23""","=""01""","7/14/2022 9:43:07 PM","=""V""",Z1038905,27237182,,,"Lab Supplies - Bumblebee Hive Natup",7/14/2022,TVCL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""30""","Other Expense","=""E5724""","Research Supplies",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,333.77,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,27,"="""""
"=""23""","=""01""","7/14/2022 9:43:08 PM","=""V""",Z1038905,27237182,,,"Lab Supplies - (Qty 2) Happybuy 5 B",7/14/2022,TVCL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""30""","Other Expense","=""E5724""","Research Supplies",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,265.98,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,28,"="""""
"=""23""","=""01""","7/14/2022 9:43:08 PM","=""V""",Z1038905,27237182,,,"Lab Supplies - Automatic Wooden Bee",7/14/2022,TVCL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""30""","Other Expense","=""E5724""","Research Supplies",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,269.99,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,29,"="""""
"=""23""","=""01""","7/14/2022 9:43:08 PM","=""V""",Z1038905,27237182,,,"Auto Flow Beehive, Beekeeping Woode",7/14/2022,TVCL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""30""","Other Expense","=""E5724""","Research Supplies",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,269.99,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,30,"="""""
"=""23""","=""01""","7/14/2022 9:43:08 PM","=""V""",Z1038905,27237182,,,"Lab Supplies -  Qty 2 Wireless Ther",7/14/2022,TVCL,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""30""","Other Expense","=""E5724""","Research Supplies",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,215.7,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,31,"="""""
"=""23""","=""01""","7/14/2022 9:43:09 PM","=""V""",Z1038905,27237182,,,"Lab Supplies - Bumblebee Hive Natup",7/14/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,492.31,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,27,"="""""
"=""23""","=""01""","7/14/2022 9:43:09 PM","=""V""",Z1038905,27237182,,,"Lab Supplies - (Qty 2) Happybuy 5 B",7/14/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,392.32,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,28,"="""""
"=""23""","=""01""","7/14/2022 9:43:10 PM","=""V""",Z1038905,27237182,,,"Lab Supplies - Automatic Wooden Bee",7/14/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,398.24,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,29,"="""""
"=""23""","=""01""","7/14/2022 9:43:10 PM","=""V""",Z1038905,27237182,,,"Auto Flow Beehive, Beekeeping Woode",7/14/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,398.24,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,30,"="""""
"=""23""","=""01""","7/14/2022 9:43:10 PM","=""V""",Z1038905,27237182,,,"Lab Supplies -  Qty 2 Wireless Ther",7/14/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,318.16,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,31,"="""""
"=""23""","=""01""","7/14/2022 9:43:11 PM","=""V""",Z1038905,27237182,,,"Lab Testing Services",7/14/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,5900,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,32,"="""""
"=""23""","=""01""","7/14/2022 9:43:11 PM","=""V""",Z1038905,27237182,,,"Lab Services",7/14/2022,GRRV,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""RV""",Revenue,"=""R3711""","Grants & Contracts - Federal",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,5486.48,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,33,"="""""
"=""23""","=""01""","7/14/2022 9:43:09 PM","=""V""",Z1038905,27237182,,,"Lab Supplies - Bumblebee Hive Natup",7/14/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,158.54,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,27,"="""""
"=""23""","=""01""","7/14/2022 9:43:09 PM","=""V""",Z1038905,27237182,,,"Lab Supplies - (Qty 2) Happybuy 5 B",7/14/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,126.34,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,28,"="""""
"=""23""","=""01""","7/14/2022 9:43:10 PM","=""V""",Z1038905,27237182,,,"Lab Supplies - Automatic Wooden Bee",7/14/2022,GRIC,SH4697,"=""22""","Sponsored Programs","=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""""",,"=""ZZ4697""","Master Fund - SH4697","=""225606""","DHHS NIH CMCI FY2022 YR2 VanLeuven","=""3979""","Research Centers and Institutes",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven","=""772""",IMCI,"=""60""",Overhead,"=""E5982""","Facilities and Admin Expense",02ORO,"Organized Research on Campus","=""""","=""""",,,+,0,0,128.25,0,,V00009752,"Wichman, Holly",772900,"DHHS NIH CMCI FY2022 YR2 VanLeuven",,29,"="""""
